Battery_ID,Temperature,Voltage,Current,Internal_Resistance,Charge_Time,Discharge_Time,SOC,SOH,DOD,Ambient_Humidity,RUL
6,30.65,3.79,1.81,0.068,58,129,94.14,94.14,5.86,42.47,9414
6,26.91,3.87,1.61,0.125,53,119,94.13,94.13,5.87,56.77,9413
6,20.48,3.3,1.41,0.053,70,111,94.12,94.12,5.88,55.18,9412
6,34.63,3.58,1.43,0.149,50,115,94.11,94.11,5.89,40.37,9411
6,35.25,3.09,1.76,0.08,50,129,94.1,94.1,5.9,42.63,9410
6,36.95,3.12,1.85,0.14,54,130,94.09,94.09,5.91,37.55,9409
6,30.67,3.96,1.99,0.071,70,114,94.08,94.08,5.92,58.51,9408
6,25.41,3.56,1.42,0.123,67,111,94.07,94.07,5.93,39.38,9407
6,31.05,4.11,1.67,0.057,61,118,94.06,94.06,5.94,54.66,9406
6,27.33,3.85,1.74,0.132,66,110,94.05,94.05,5.95,45.62,9405
6,32.57,3.42,1.84,0.137,58,115,94.04,94.04,5.96,50.63,9404
6,36.27,4.02,1.8,0.054,55,122,94.03,94.03,5.97,35.12,9403
6,31.79,3.99,1.76,0.055,68,110,94.02,94.02,5.98,33.63,9402
6,38.58,3.58,1.26,0.081,58,122,94.01,94.01,5.99,55.97,9401
6,29.86,3.73,1.31,0.075,64,128,94.0,94.0,6.0,56.84,9400
6,21.67,3.04,1.47,0.091,64,122,93.99,93.99,6.01,50.19,9399
6,33.8,3.58,1.42,0.108,66,123,93.98,93.98,6.02,55.0,9398
6,22.32,3.81,1.04,0.128,60,124,93.97,93.97,6.03,53.25,9397
6,22.38,3.9,1.85,0.133,55,128,93.96,93.96,6.04,31.87,9396
6,21.83,3.8,1.8,0.085,65,112,93.95,93.95,6.05,50.27,9395
6,27.32,3.54,1.86,0.135,50,113,93.94,93.94,6.06,55.22,9394
6,26.38,3.57,1.67,0.148,64,116,93.93,93.93,6.07,50.59,9393
6,32.35,4.09,1.48,0.15,58,118,93.92,93.92,6.08,47.07,9392
6,21.68,3.58,1.98,0.137,69,127,93.91,93.91,6.09,53.36,9391
6,31.58,3.12,1.62,0.108,61,127,93.9,93.9,6.1,47.39,9390
6,30.47,3.22,1.15,0.069,53,126,93.89,93.89,6.11,43.8,9389
6,21.32,4.19,1.31,0.131,50,114,93.88,93.88,6.12,53.93,9388
6,25.11,3.65,1.18,0.13,60,120,93.87,93.87,6.13,41.37,9387
6,24.02,3.23,1.7,0.122,63,111,93.86,93.86,6.14,56.17,9386
6,30.31,3.61,1.61,0.079,57,122,93.85,93.85,6.15,48.97,9385
6,36.07,3.51,1.44,0.12,54,118,93.84,93.84,6.16,47.05,9384
6,37.11,3.83,1.65,0.107,54,127,93.83,93.83,6.17,47.58,9383
6,25.97,3.81,1.84,0.1,52,114,93.82,93.82,6.18,38.18,9382
6,31.44,3.37,1.72,0.075,61,128,93.81,93.81,6.19,59.02,9381
6,20.46,3.15,1.18,0.111,54,116,93.8,93.8,6.2,30.13,9380
6,38.79,3.27,1.79,0.052,69,115,93.79,93.79,6.21,39.36,9379
6,31.88,3.37,1.83,0.116,50,122,93.78,93.78,6.22,39.97,9378
6,21.86,3.06,1.25,0.076,64,128,93.77,93.77,6.23,33.09,9377
6,35.41,3.43,1.77,0.142,67,124,93.76,93.76,6.24,35.41,9376
6,20.22,3.02,1.1,0.134,62,127,93.75,93.75,6.25,52.42,9375
6,27.89,3.07,1.63,0.14,65,113,93.74,93.74,6.26,36.03,9374
6,31.69,3.46,1.4,0.141,65,125,93.73,93.73,6.27,49.59,9373
6,20.65,4.12,1.81,0.099,65,121,93.72,93.72,6.28,34.77,9372
6,26.81,3.62,1.83,0.099,61,129,93.71,93.71,6.29,44.2,9371
6,38.49,3.57,1.57,0.092,51,122,93.7,93.7,6.3,31.02,9370
6,21.44,3.12,1.46,0.077,56,116,93.69,93.69,6.31,34.59,9369
6,29.39,3.31,1.21,0.143,58,118,93.68,93.68,6.32,31.24,9368
6,29.38,3.44,1.74,0.147,53,122,93.67,93.67,6.33,46.86,9367
6,30.98,3.14,1.93,0.107,66,115,93.66,93.66,6.34,47.87,9366
6,25.08,3.26,1.72,0.122,61,128,93.65,93.65,6.35,39.69,9365
6,21.61,3.54,1.17,0.14,61,120,93.64,93.64,6.36,41.91,9364
6,35.54,3.87,1.1,0.057,53,119,93.63,93.63,6.37,36.05,9363
6,28.94,3.26,1.19,0.112,62,124,93.62,93.62,6.38,46.64,9362
6,38.94,3.79,1.61,0.103,60,112,93.61,93.61,6.39,37.1,9361
6,24.22,4.11,1.39,0.134,53,113,93.6,93.6,6.4,30.75,9360
6,33.48,3.58,1.56,0.093,50,115,93.59,93.59,6.41,47.85,9359
6,25.96,3.61,1.99,0.093,64,115,93.58,93.58,6.42,57.61,9358
6,36.74,3.79,1.27,0.065,64,129,93.57,93.57,6.43,32.23,9357
6,27.51,3.28,1.78,0.095,56,117,93.56,93.56,6.44,52.92,9356
6,38.23,3.16,1.02,0.091,67,116,93.55,93.55,6.45,46.17,9355
6,21.41,3.02,1.91,0.059,56,125,93.54,93.54,6.46,38.0,9354
6,29.66,4.06,1.22,0.114,63,115,93.53,93.53,6.47,34.71,9353
6,22.99,3.76,1.14,0.061,54,114,93.52,93.52,6.48,59.7,9352
6,39.11,3.7,1.25,0.062,53,119,93.51,93.51,6.49,56.03,9351
6,24.84,3.25,1.3,0.114,53,121,93.5,93.5,6.5,34.37,9350
6,26.94,3.02,1.74,0.099,62,125,93.49,93.49,6.51,54.88,9349
6,37.09,4.15,1.85,0.056,58,115,93.48,93.48,6.52,39.5,9348
6,25.91,3.64,1.03,0.085,67,112,93.47,93.47,6.53,51.61,9347
6,34.01,3.53,1.7,0.12,64,115,93.46,93.46,6.54,42.74,9346
6,24.41,3.68,1.61,0.058,64,115,93.45,93.45,6.55,58.4,9345
6,27.55,3.13,1.88,0.064,54,130,93.44,93.44,6.56,56.72,9344
6,31.21,3.33,1.05,0.058,55,111,93.43,93.43,6.57,44.36,9343
6,31.79,3.45,1.74,0.06,55,112,93.42,93.42,6.58,54.3,9342
6,25.9,3.09,1.53,0.074,53,119,93.41,93.41,6.59,49.07,9341
6,28.18,3.41,1.84,0.14,52,117,93.4,93.4,6.6,49.23,9340
6,24.41,3.67,1.52,0.066,70,128,93.39,93.39,6.61,58.34,9339
6,28.95,3.52,1.83,0.098,66,121,93.38,93.38,6.62,39.43,9338
6,34.75,3.51,1.37,0.126,64,111,93.37,93.37,6.63,49.13,9337
6,20.53,3.96,1.21,0.146,67,110,93.36,93.36,6.64,40.01,9336
6,35.12,3.52,1.71,0.073,54,124,93.35,93.35,6.65,36.78,9335
6,33.58,3.18,1.83,0.141,62,116,93.34,93.34,6.66,31.96,9334
6,38.6,4.06,1.57,0.115,52,111,93.33,93.33,6.67,48.45,9333
6,31.59,3.97,1.84,0.08,66,120,93.32,93.32,6.68,55.69,9332
6,32.16,3.15,1.09,0.114,53,111,93.31,93.31,6.69,32.49,9331
6,31.54,3.05,1.49,0.075,67,119,93.3,93.3,6.7,42.71,9330
6,39.7,3.87,1.66,0.077,64,116,93.29,93.29,6.71,43.53,9329
6,32.43,3.3,1.57,0.122,54,129,93.28,93.28,6.72,47.84,9328
6,26.28,3.89,1.28,0.135,67,129,93.27,93.27,6.73,40.25,9327
6,33.02,3.5,1.83,0.079,50,113,93.26,93.26,6.74,30.98,9326
6,33.71,3.12,1.37,0.121,67,115,93.25,93.25,6.75,59.19,9325
6,34.23,4.15,1.84,0.092,52,120,93.24,93.24,6.76,33.78,9324
6,37.2,3.06,1.85,0.082,63,110,93.23,93.23,6.77,41.82,9323
6,22.91,3.47,1.54,0.143,50,120,93.22,93.22,6.78,39.81,9322
6,36.36,3.6,1.36,0.132,53,112,93.21,93.21,6.79,56.69,9321
6,26.18,3.34,1.45,0.1,68,112,93.2,93.2,6.8,37.08,9320
6,22.04,4.03,1.21,0.086,52,112,93.19,93.19,6.81,45.03,9319
6,36.66,4.0,1.59,0.061,59,114,93.18,93.18,6.82,51.73,9318
6,27.25,3.45,1.25,0.099,50,124,93.17,93.17,6.83,33.52,9317
6,20.46,3.67,1.78,0.115,69,130,93.16,93.16,6.84,48.39,9316
6,37.63,3.28,1.81,0.114,52,118,93.15,93.15,6.85,30.34,9315
6,22.28,4.19,1.22,0.1,68,129,93.14,93.14,6.86,43.3,9314
6,29.78,3.06,1.52,0.103,56,118,93.13,93.13,6.87,45.98,9313
6,25.31,3.72,1.29,0.141,62,110,93.12,93.12,6.88,47.99,9312
6,35.98,3.9,1.29,0.062,55,113,93.11,93.11,6.89,55.06,9311
6,30.81,3.83,1.38,0.063,55,112,93.1,93.1,6.9,43.79,9310
6,24.02,3.37,1.57,0.09,58,127,93.09,93.09,6.91,54.01,9309
6,20.38,4.0,1.81,0.147,61,120,93.08,93.08,6.92,31.09,9308
6,30.96,3.97,1.91,0.07,53,128,93.07,93.07,6.93,49.64,9307
6,28.71,3.96,1.78,0.111,58,115,93.06,93.06,6.94,34.37,9306
6,36.42,3.53,1.08,0.121,66,115,93.05,93.05,6.95,58.01,9305
6,31.7,3.64,1.61,0.092,55,114,93.04,93.04,6.96,58.5,9304
6,26.33,3.6,1.86,0.065,64,130,93.03,93.03,6.97,59.56,9303
6,31.83,3.13,1.6,0.123,52,115,93.02,93.02,6.98,31.05,9302
6,28.4,3.56,1.43,0.075,55,129,93.01,93.01,6.99,54.85,9301
6,37.81,3.52,1.07,0.076,62,112,93.0,93.0,7.0,36.52,9300
6,23.09,3.54,1.85,0.106,67,128,92.99,92.99,7.01,59.3,9299
6,23.26,3.57,1.94,0.104,63,112,92.98,92.98,7.02,33.44,9298
6,21.13,3.43,1.85,0.084,50,110,92.97,92.97,7.03,33.98,9297
6,27.0,3.31,1.91,0.062,65,121,92.96,92.96,7.04,46.01,9296
6,25.0,3.65,1.59,0.109,53,122,92.95,92.95,7.05,51.23,9295
6,37.11,3.45,1.6,0.129,54,118,92.94,92.94,7.06,42.38,9294
6,27.27,3.3,1.21,0.078,67,119,92.93,92.93,7.07,54.13,9293
6,38.95,3.24,1.59,0.129,70,127,92.92,92.92,7.08,44.06,9292
6,32.59,3.81,1.3,0.14,58,111,92.91,92.91,7.09,59.96,9291
6,33.81,3.02,1.34,0.089,70,116,92.9,92.9,7.1,35.61,9290
6,20.37,3.38,1.36,0.071,67,125,92.89,92.89,7.11,34.55,9289
6,25.16,3.67,1.06,0.061,68,129,92.88,92.88,7.12,58.74,9288
6,23.97,3.92,1.81,0.072,56,121,92.87,92.87,7.13,31.18,9287
6,31.49,4.11,1.25,0.136,64,118,92.86,92.86,7.14,56.21,9286
6,38.6,3.48,1.86,0.136,67,126,92.85,92.85,7.15,41.2,9285
6,28.2,3.88,1.59,0.076,52,112,92.84,92.84,7.16,30.37,9284
6,35.27,3.41,1.6,0.123,63,113,92.83,92.83,7.17,55.78,9283
6,34.49,3.73,1.2,0.132,54,117,92.82,92.82,7.18,43.98,9282
6,39.66,3.71,1.59,0.058,66,123,92.81,92.81,7.19,32.58,9281
6,30.24,3.95,1.38,0.137,68,119,92.8,92.8,7.2,34.12,9280
6,34.12,3.93,1.44,0.054,66,118,92.79,92.79,7.21,35.14,9279
6,31.02,3.79,1.78,0.05,55,126,92.78,92.78,7.22,58.69,9278
6,25.04,3.87,1.38,0.054,51,124,92.77,92.77,7.23,38.24,9277
6,22.68,4.01,1.94,0.084,51,113,92.76,92.76,7.24,35.64,9276
6,34.19,3.37,1.71,0.102,61,111,92.75,92.75,7.25,42.68,9275
6,24.92,3.4,1.66,0.077,50,130,92.74,92.74,7.26,42.9,9274
6,39.93,3.5,1.68,0.119,69,130,92.73,92.73,7.27,44.57,9273
6,21.06,3.76,1.15,0.111,59,127,92.72,92.72,7.28,45.07,9272
6,27.73,3.47,1.26,0.077,53,115,92.71,92.71,7.29,50.71,9271
6,21.51,3.37,1.45,0.057,59,123,92.7,92.7,7.3,30.1,9270
6,35.55,4.06,1.31,0.087,64,125,92.69,92.69,7.31,55.95,9269
6,35.39,3.42,1.47,0.087,54,117,92.68,92.68,7.32,36.93,9268
6,25.59,3.98,1.25,0.065,67,130,92.67,92.67,7.33,37.04,9267
6,37.04,3.8,1.48,0.104,53,129,92.66,92.66,7.34,51.5,9266
6,38.76,4.11,1.25,0.051,62,119,92.65,92.65,7.35,32.04,9265
6,35.32,3.22,1.47,0.101,50,129,92.64,92.64,7.36,32.0,9264
6,22.86,4.19,1.49,0.115,62,129,92.63,92.63,7.37,48.56,9263
6,25.11,3.74,1.91,0.096,55,122,92.62,92.62,7.38,42.13,9262
6,25.17,3.56,1.82,0.106,54,126,92.61,92.61,7.39,33.56,9261
6,20.72,3.31,1.65,0.136,58,128,92.6,92.6,7.4,40.57,9260
6,34.09,3.39,1.38,0.139,66,116,92.59,92.59,7.41,57.03,9259
6,24.15,3.04,1.42,0.114,53,118,92.58,92.58,7.42,44.74,9258
6,23.9,3.13,1.01,0.114,61,118,92.57,92.57,7.43,30.11,9257
6,36.27,3.55,1.36,0.091,70,115,92.56,92.56,7.44,59.47,9256
6,29.3,3.71,1.22,0.113,68,117,92.55,92.55,7.45,55.79,9255
6,30.22,3.49,1.22,0.076,70,125,92.54,92.54,7.46,30.03,9254
6,28.75,3.33,1.43,0.131,64,111,92.53,92.53,7.47,48.59,9253
6,36.94,3.85,1.1,0.111,53,111,92.52,92.52,7.48,35.8,9252
6,38.87,3.29,1.05,0.065,61,124,92.51,92.51,7.49,35.66,9251
6,28.4,3.31,1.47,0.08,63,125,92.5,92.5,7.5,50.45,9250
6,23.87,3.69,1.37,0.071,64,122,92.49,92.49,7.51,47.98,9249
6,35.14,3.21,1.16,0.125,61,125,92.48,92.48,7.52,51.08,9248
6,29.33,3.77,1.96,0.13,68,122,92.47,92.47,7.53,33.82,9247
6,25.11,3.01,1.42,0.147,61,127,92.46,92.46,7.54,47.82,9246
6,33.55,3.68,1.37,0.133,59,111,92.45,92.45,7.55,51.09,9245
6,23.17,3.82,1.94,0.107,55,116,92.44,92.44,7.56,48.63,9244
6,38.16,3.09,1.33,0.076,54,117,92.43,92.43,7.57,56.1,9243
6,37.69,3.13,1.79,0.099,50,127,92.42,92.42,7.58,42.69,9242
6,39.09,3.19,1.55,0.122,62,110,92.41,92.41,7.59,37.52,9241
6,26.05,3.74,1.74,0.111,58,117,92.4,92.4,7.6,54.05,9240
6,34.45,3.81,1.6,0.064,64,127,92.39,92.39,7.61,40.11,9239
6,22.09,3.45,1.64,0.11,60,123,92.38,92.38,7.62,37.89,9238
6,29.32,3.23,1.23,0.145,62,120,92.37,92.37,7.63,35.83,9237
6,28.21,4.03,1.72,0.078,55,110,92.36,92.36,7.64,31.57,9236
6,31.56,3.57,1.18,0.112,70,125,92.35,92.35,7.65,36.2,9235
6,31.64,3.23,1.2,0.123,50,121,92.34,92.34,7.66,37.22,9234
6,24.38,3.66,1.56,0.084,54,127,92.33,92.33,7.67,40.5,9233
6,36.68,3.03,1.79,0.145,65,130,92.32,92.32,7.68,58.26,9232
6,23.56,3.43,1.32,0.088,56,110,92.31,92.31,7.69,31.01,9231
6,20.67,3.89,1.42,0.068,52,114,92.3,92.3,7.7,37.75,9230
6,24.05,3.34,1.31,0.143,52,116,92.29,92.29,7.71,44.02,9229
6,20.27,3.62,1.37,0.118,60,123,92.28,92.28,7.72,58.14,9228
6,27.72,3.47,1.73,0.111,62,115,92.27,92.27,7.73,35.08,9227
6,34.29,3.65,1.36,0.064,65,114,92.26,92.26,7.74,55.53,9226
6,20.74,4.01,1.76,0.076,61,121,92.25,92.25,7.75,59.47,9225
6,33.45,3.83,1.51,0.099,61,122,92.24,92.24,7.76,55.08,9224
6,28.62,3.58,1.86,0.07,68,126,92.23,92.23,7.77,57.59,9223
6,35.95,3.62,1.97,0.063,51,110,92.22,92.22,7.78,58.79,9222
6,22.41,3.52,1.28,0.106,56,127,92.21,92.21,7.79,34.94,9221
6,38.58,3.94,1.68,0.13,52,130,92.2,92.2,7.8,35.93,9220
6,20.64,3.84,1.09,0.14,67,113,92.19,92.19,7.81,32.34,9219
6,27.66,3.0,1.01,0.111,69,110,92.18,92.18,7.82,35.93,9218
6,27.5,3.05,1.18,0.098,62,110,92.17,92.17,7.83,53.84,9217
6,34.72,3.3,1.66,0.123,57,120,92.16,92.16,7.84,35.82,9216
6,36.27,4.09,1.23,0.132,58,116,92.15,92.15,7.85,53.84,9215
6,26.39,3.65,1.18,0.135,61,120,92.14,92.14,7.86,42.37,9214
6,33.25,3.66,1.16,0.096,65,116,92.13,92.13,7.87,47.13,9213
6,21.81,4.15,1.8,0.078,56,111,92.12,92.12,7.88,39.52,9212
6,32.82,4.07,1.51,0.101,62,114,92.11,92.11,7.89,53.87,9211
6,25.46,3.37,1.16,0.057,67,118,92.1,92.1,7.9,34.56,9210
6,24.81,3.28,1.44,0.078,56,119,92.09,92.09,7.91,30.88,9209
6,22.83,3.87,1.81,0.098,63,113,92.08,92.08,7.92,36.31,9208
6,21.58,3.31,1.25,0.071,68,128,92.07,92.07,7.93,39.34,9207
6,34.14,3.65,1.9,0.119,60,129,92.06,92.06,7.94,39.74,9206
6,21.29,3.99,1.63,0.115,58,117,92.05,92.05,7.95,32.73,9205
6,29.54,3.47,1.09,0.137,53,122,92.04,92.04,7.96,50.71,9204
6,29.6,4.02,1.87,0.079,64,129,92.03,92.03,7.97,31.4,9203
6,34.32,3.28,1.8,0.111,60,125,92.02,92.02,7.98,49.66,9202
6,37.18,4.06,1.57,0.051,53,129,92.01,92.01,7.99,54.2,9201
6,32.54,3.32,1.28,0.077,50,128,92.0,92.0,8.0,59.06,9200
6,34.84,3.02,1.67,0.087,51,127,91.99,91.99,8.01,32.06,9199
6,25.92,3.12,1.27,0.137,60,115,91.98,91.98,8.02,56.72,9198
6,24.97,4.09,1.35,0.145,59,127,91.97,91.97,8.03,33.83,9197
6,20.05,4.0,1.15,0.06,58,117,91.96,91.96,8.04,41.63,9196
6,35.28,3.09,1.7,0.111,69,115,91.95,91.95,8.05,51.85,9195
6,25.53,3.57,1.35,0.142,60,114,91.94,91.94,8.06,44.82,9194
6,34.8,3.44,1.89,0.052,65,127,91.93,91.93,8.07,44.18,9193
6,38.39,3.24,1.61,0.147,65,116,91.92,91.92,8.08,54.8,9192
6,36.66,4.05,1.49,0.098,53,121,91.91,91.91,8.09,53.52,9191
6,26.08,3.3,1.74,0.09,62,127,91.9,91.9,8.1,45.45,9190
6,23.86,3.55,1.22,0.094,58,125,91.89,91.89,8.11,36.75,9189
6,38.63,3.89,1.72,0.081,70,122,91.88,91.88,8.12,44.71,9188
6,20.67,3.68,1.94,0.137,67,123,91.87,91.87,8.13,41.56,9187
6,29.91,3.58,1.9,0.113,68,123,91.86,91.86,8.14,36.08,9186
6,36.92,3.98,1.7,0.131,63,117,91.85,91.85,8.15,47.02,9185
6,22.4,3.58,1.48,0.147,56,113,91.84,91.84,8.16,38.09,9184
6,28.19,3.5,1.9,0.099,55,116,91.83,91.83,8.17,51.8,9183
6,21.3,3.9,1.46,0.106,65,113,91.82,91.82,8.18,49.06,9182
6,33.02,3.91,1.21,0.057,58,127,91.81,91.81,8.19,41.62,9181
6,29.67,3.19,1.68,0.126,60,112,91.8,91.8,8.2,32.85,9180
6,20.96,3.98,1.91,0.05,65,125,91.79,91.79,8.21,50.6,9179
6,21.11,3.07,1.39,0.069,69,120,91.78,91.78,8.22,40.39,9178
6,36.39,3.72,1.54,0.071,57,115,91.77,91.77,8.23,33.92,9177
6,36.76,3.54,1.4,0.053,64,122,91.76,91.76,8.24,41.4,9176
6,32.5,4.13,1.49,0.146,56,115,91.75,91.75,8.25,59.17,9175
6,39.41,3.23,1.6,0.114,58,120,91.74,91.74,8.26,30.36,9174
6,29.42,3.72,1.69,0.1,61,118,91.73,91.73,8.27,59.32,9173
6,20.35,3.2,1.72,0.115,50,124,91.72,91.72,8.28,51.34,9172
6,37.83,3.19,1.9,0.078,57,110,91.71,91.71,8.29,54.59,9171
6,22.63,4.01,1.76,0.098,66,113,91.7,91.7,8.3,52.4,9170
6,24.33,3.71,1.63,0.105,65,119,91.69,91.69,8.31,52.28,9169
6,29.07,3.09,1.24,0.13,61,127,91.68,91.68,8.32,48.86,9168
6,34.59,4.07,1.81,0.069,64,120,91.67,91.67,8.33,39.89,9167
6,26.62,3.68,1.87,0.06,54,123,91.66,91.66,8.34,32.44,9166
6,27.59,3.68,1.16,0.072,57,122,91.65,91.65,8.35,47.69,9165
6,36.42,3.11,1.06,0.119,52,122,91.64,91.64,8.36,44.32,9164
6,35.93,3.73,1.99,0.141,57,112,91.63,91.63,8.37,49.89,9163
6,35.27,4.14,1.58,0.062,61,118,91.62,91.62,8.38,55.6,9162
6,21.29,3.96,1.94,0.132,55,111,91.61,91.61,8.39,33.69,9161
6,24.46,3.66,1.01,0.088,68,129,91.6,91.6,8.4,58.62,9160
6,34.78,3.96,1.08,0.109,60,116,91.59,91.59,8.41,48.41,9159
6,24.46,3.89,1.23,0.123,67,129,91.58,91.58,8.42,36.63,9158
6,23.04,4.06,1.55,0.149,56,123,91.57,91.57,8.43,37.47,9157
6,39.21,3.23,1.81,0.056,56,130,91.56,91.56,8.44,36.55,9156
6,37.05,3.58,1.77,0.146,58,115,91.55,91.55,8.45,37.69,9155
6,36.42,3.27,1.82,0.051,62,123,91.54,91.54,8.46,54.16,9154
6,23.33,3.34,1.13,0.146,51,111,91.53,91.53,8.47,42.26,9153
6,35.84,3.42,1.17,0.149,60,121,91.52,91.52,8.48,59.88,9152
6,33.43,3.05,1.89,0.112,62,111,91.51,91.51,8.49,47.26,9151
6,34.32,3.56,1.21,0.122,65,122,91.5,91.5,8.5,33.48,9150
6,31.01,3.22,1.0,0.138,50,127,91.49,91.49,8.51,36.89,9149
6,37.16,3.26,1.51,0.082,63,126,91.48,91.48,8.52,43.88,9148
6,32.1,4.04,1.2,0.05,61,115,91.47,91.47,8.53,56.94,9147
6,26.88,3.54,1.68,0.097,54,122,91.46,91.46,8.54,33.34,9146
6,29.14,3.43,1.6,0.091,51,119,91.45,91.45,8.55,32.97,9145
6,26.74,3.79,1.03,0.127,57,123,91.44,91.44,8.56,31.62,9144
6,20.26,3.98,1.97,0.104,63,115,91.43,91.43,8.57,34.77,9143
6,20.6,3.14,1.12,0.062,56,127,91.42,91.42,8.58,31.19,9142
6,31.91,4.13,1.33,0.051,65,117,91.41,91.41,8.59,42.62,9141
6,21.78,4.03,1.19,0.136,70,113,91.4,91.4,8.6,43.04,9140
6,28.03,3.14,1.59,0.093,70,124,91.39,91.39,8.61,50.22,9139
6,26.73,3.39,1.57,0.115,67,130,91.38,91.38,8.62,41.12,9138
6,20.7,3.57,1.33,0.145,61,113,91.37,91.37,8.63,46.11,9137
6,20.25,3.13,1.76,0.115,63,127,91.36,91.36,8.64,39.91,9136
6,24.03,3.22,1.44,0.095,70,112,91.35,91.35,8.65,43.32,9135
6,37.25,3.5,1.2,0.066,51,125,91.34,91.34,8.66,32.93,9134
6,27.7,3.71,1.49,0.109,61,117,91.33,91.33,8.67,30.54,9133
6,38.18,4.13,1.03,0.079,61,125,91.32,91.32,8.68,45.07,9132
6,34.56,3.23,1.12,0.063,66,117,91.31,91.31,8.69,54.8,9131
6,24.81,3.08,1.21,0.087,50,123,91.3,91.3,8.7,46.19,9130
6,25.7,3.77,1.46,0.119,55,130,91.29,91.29,8.71,42.12,9129
6,30.74,3.7,1.19,0.071,58,122,91.28,91.28,8.72,35.4,9128
6,26.3,3.18,1.3,0.055,68,123,91.27,91.27,8.73,40.92,9127
6,24.85,3.05,1.5,0.098,70,112,91.26,91.26,8.74,57.19,9126
6,21.95,3.81,1.18,0.129,54,129,91.25,91.25,8.75,51.13,9125
6,30.08,4.12,1.03,0.068,54,129,91.24,91.24,8.76,40.11,9124
6,36.63,4.18,1.75,0.136,53,128,91.23,91.23,8.77,47.64,9123
6,31.76,3.42,1.66,0.107,51,128,91.22,91.22,8.78,56.49,9122
6,27.7,3.42,1.63,0.069,68,128,91.21,91.21,8.79,34.24,9121
6,25.76,3.12,1.66,0.06,50,129,91.2,91.2,8.8,47.35,9120
6,35.59,4.04,1.19,0.082,59,126,91.19,91.19,8.81,50.76,9119
6,21.7,3.43,1.73,0.099,55,128,91.18,91.18,8.82,30.9,9118
6,33.03,3.99,1.48,0.074,67,118,91.17,91.17,8.83,55.56,9117
6,35.65,3.77,1.43,0.084,58,118,91.16,91.16,8.84,34.1,9116
6,23.34,3.1,1.48,0.105,52,125,91.15,91.15,8.85,53.57,9115
6,23.52,3.75,1.8,0.102,57,120,91.14,91.14,8.86,48.86,9114
6,36.86,3.98,1.32,0.113,58,127,91.13,91.13,8.87,51.79,9113
6,22.06,3.48,1.7,0.135,65,128,91.12,91.12,8.88,58.52,9112
6,34.7,3.37,1.58,0.08,63,129,91.11,91.11,8.89,56.76,9111
6,27.81,3.41,1.86,0.138,55,121,91.1,91.1,8.9,48.35,9110
6,34.81,3.79,1.12,0.058,60,119,91.09,91.09,8.91,30.22,9109
6,29.95,3.97,1.57,0.051,66,122,91.08,91.08,8.92,36.86,9108
6,38.72,3.43,1.84,0.053,64,113,91.07,91.07,8.93,46.33,9107
6,35.76,3.74,2.0,0.062,70,125,91.06,91.06,8.94,43.2,9106
6,23.15,3.62,1.83,0.084,66,116,91.05,91.05,8.95,42.41,9105
6,32.42,3.81,1.03,0.072,56,130,91.04,91.04,8.96,35.2,9104
6,37.97,3.04,1.55,0.084,64,125,91.03,91.03,8.97,35.41,9103
6,21.39,3.78,1.67,0.052,56,121,91.02,91.02,8.98,46.15,9102
6,29.46,3.43,1.87,0.148,53,127,91.01,91.01,8.99,52.14,9101
6,33.1,3.67,1.76,0.052,62,119,91.0,91.0,9.0,39.89,9100
6,37.56,3.26,1.34,0.13,64,122,90.99,90.99,9.01,45.7,9099
6,23.54,3.18,1.34,0.14,56,114,90.98,90.98,9.02,39.71,9098
6,36.88,3.13,1.86,0.086,61,122,90.97,90.97,9.03,58.64,9097
6,37.4,3.08,1.37,0.11,55,115,90.96,90.96,9.04,48.1,9096
6,33.65,4.11,1.79,0.054,58,129,90.95,90.95,9.05,45.99,9095
6,38.38,3.9,1.16,0.084,60,127,90.94,90.94,9.06,53.52,9094
6,27.93,3.88,1.76,0.064,60,116,90.93,90.93,9.07,42.76,9093
6,25.12,4.01,1.94,0.076,60,121,90.92,90.92,9.08,48.84,9092
6,23.23,3.87,1.48,0.131,60,129,90.91,90.91,9.09,51.68,9091
6,38.87,3.32,1.9,0.122,61,121,90.9,90.9,9.1,57.01,9090
6,34.15,3.24,1.31,0.094,65,117,90.89,90.89,9.11,46.87,9089
6,21.46,3.95,1.73,0.116,61,118,90.88,90.88,9.12,41.44,9088
6,30.3,3.01,1.25,0.063,59,119,90.87,90.87,9.13,37.42,9087
6,34.62,3.43,1.98,0.144,62,113,90.86,90.86,9.14,34.17,9086
6,34.22,3.81,1.64,0.098,69,119,90.85,90.85,9.15,52.79,9085
6,27.81,3.61,1.56,0.139,52,130,90.84,90.84,9.16,46.86,9084
6,25.43,3.15,1.22,0.1,56,113,90.83,90.83,9.17,38.07,9083
6,27.58,3.63,1.67,0.079,68,126,90.82,90.82,9.18,55.8,9082
6,22.3,3.07,1.25,0.052,51,129,90.81,90.81,9.19,37.6,9081
6,35.76,3.66,1.37,0.077,66,118,90.8,90.8,9.2,36.27,9080
6,39.27,4.16,1.75,0.109,53,111,90.79,90.79,9.21,46.58,9079
6,35.7,3.08,1.66,0.07,66,119,90.78,90.78,9.22,36.17,9078
6,21.16,3.2,1.84,0.069,66,126,90.77,90.77,9.23,30.1,9077
6,34.06,3.47,1.33,0.087,50,111,90.76,90.76,9.24,32.17,9076
